COU,Country,POL,Pollutant,VAR,Year,Value
BRA,Brazil,GHG,Greenhouse gases,TOTAL,2013,1030985.67
BRA,Brazil,GHG,Greenhouse gases,TOTAL,2014,1062897.04
BRA,Brazil,GHG,Greenhouse gases,TOTAL,2015,1041676.99
BRA,Brazil,GHG,Greenhouse gases,TOTAL,2016,1014702.38
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1990,213555.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1991,224675.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1992,226821.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1993,235656.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1994,245011.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1995,263283.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1996,282440.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1997,299443.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1998,310259.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,1999,320522.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2000,331466.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2001,338212.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2002,337959.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2003,333001.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2004,349853.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2005,356897.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2006,361457.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2007,380822.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2008,402090.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2009,381380.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2010,429845.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2011,449665.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2012,483346.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2013,516845.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2014,541676.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2015,515871.0
BRA,Brazil,CO2,Carbon dioxide,TOTAL,2016,478123.0
BRA,Brazil,CH4,Methane,TOTAL,1990,231672.0
BRA,Brazil,CH4,Methane,TOTAL,1991,238786.8
BRA,Brazil,CH4,Methane,TOTAL,1992,243009.9
BRA,Brazil,CH4,Methane,TOTAL,1993,244185.9
BRA,Brazil,CH4,Methane,TOTAL,1994,249057.9
BRA,Brazil,CH4,Methane,TOTAL,1995,253709.4
BRA,Brazil,CH4,Methane,TOTAL,1996,247760.1
BRA,Brazil,CH4,Methane,TOTAL,1997,252327.6
BRA,Brazil,CH4,Methane,TOTAL,1998,255213.0
BRA,Brazil,CH4,Methane,TOTAL,1999,260093.4
BRA,Brazil,CH4,Methane,TOTAL,2000,267296.4
BRA,Brazil,CH4,Methane,TOTAL,2001,276872.4
BRA,Brazil,CH4,Methane,TOTAL,2002,286868.4
BRA,Brazil,CH4,Methane,TOTAL,2003,300052.2
BRA,Brazil,CH4,Methane,TOTAL,2004,312994.5
BRA,Brazil,CH4,Methane,TOTAL,2005,319485.6
BRA,Brazil,CH4,Methane,TOTAL,2006,318807.3
BRA,Brazil,CH4,Methane,TOTAL,2007,307488.3
BRA,Brazil,CH4,Methane,TOTAL,2008,313441.8
BRA,Brazil,CH4,Methane,TOTAL,2009,319019.4
BRA,Brazil,CH4,Methane,TOTAL,2010,325355.1
BRA,Brazil,CH4,Methane,TOTAL,2011,332031.0
BRA,Brazil,CH4,Methane,TOTAL,2012,330040.2
BRA,Brazil,CH4,Methane,TOTAL,2013,336669.9
BRA,Brazil,CH4,Methane,TOTAL,2014,339561.6
BRA,Brazil,CH4,Methane,TOTAL,2015,344500.8
BRA,Brazil,CH4,Methane,TOTAL,2016,348534.9
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1990,103561.7
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1991,106841.5
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1992,109231.6
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1993,111451.2
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1994,115223.9
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1995,117412.5
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1996,109901.2
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1997,113063.2
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1998,117889.9
BRA,Brazil,N2O,Nitrous oxide,TOTAL,1999,118875.7
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2000,124272.8
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2001,126777.6
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2002,133430.2
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2003,142724.0
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2004,149472.7
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2005,149956.3
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2006,152076.7
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2007,149624.6
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2008,150731.3
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2009,151766.7
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2010,158313.9
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2011,165378.8
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2012,164734.0
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2013,168965.5
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2014,172499.5
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2015,171417.6
BRA,Brazil,N2O,Nitrous oxide,TOTAL,2016,177326.2
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1990,1406.86
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1991,1609.92
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1992,1919.58
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1993,2026.31
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1994,1921.27
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1995,1793.74
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1996,1103.18
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1997,1329.9
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1998,519.09
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,1999,1635.01
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2000,701.38
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2001,1043.02
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2002,1301.46
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2003,1532.24
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2004,2118.66
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2005,2334.66
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2006,3459.54
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2007,4055.17
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2008,4682.12
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2009,5335.59
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2010,6804.24
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2011,6442.06
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2012,7154.29
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2013,7889.4
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2014,8647.39
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2015,9428.26
BRA,Brazil,HFC,Hydrofluorocarbons,TOTAL,2016,10232.01
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1990,2206.26
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1991,2454.05
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1992,2603.37
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1993,2443.0
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1994,2356.83
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1995,2231.88
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1996,2174.52
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1997,1461.99
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1998,1637.64
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,1999,1450.13
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2000,1059.89
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2001,830.19
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2002,985.79
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2003,991.1
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2004,898.65
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2005,901.03
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2006,888.03
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2007,854.18
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2008,832.57
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2009,593.83
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2010,552.83
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2011,455.23
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2012,471.75
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2013,410.33
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2014,299.84
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2015,239.45
BRA,Brazil,PFC,Perfluorocarbons,TOTAL,2016,259.22
CHN,China (People's Republic of),GHG,Greenhouse gases,TOTAL,1994,4057617.0
CHN,China (People's Republic of),GHG,Greenhouse gases,TOTAL,2005,8015000.0
CHN,China (People's Republic of),GHG,Greenhouse gases,TOTAL,2010,10543331.0
CHN,China (People's Republic of),GHG,Greenhouse gases,TOTAL,2012,11895765.0
CHN,China (People's Republic of),GHG,Greenhouse gases,TOTAL,2014,12300200.0
CHN,China (People's Republic of),CH4,Methane,TOTAL,1994,720027.0
CHN,China (People's Republic of),CH4,Methane,TOTAL,2005,1009000.0
CHN,China (People's Republic of),CH4,Methane,TOTAL,2010,1126692.0
CHN,China (People's Republic of),CH4,Methane,TOTAL,2012,1173900.0
CHN,China (People's Republic of),CH4,Methane,TOTAL,2014,1124970.0
CHN,China (People's Republic of),N2O,Nitrous oxide,TOTAL,1994,264120.0
CHN,China (People's Republic of),N2O,Nitrous oxide,TOTAL,2005,500000.0
CHN,China (People's Republic of),N2O,Nitrous oxide,TOTAL,2010,546530.0
CHN,China (People's Republic of),N2O,Nitrous oxide,TOTAL,2012,638600.0
CHN,China (People's Republic of),N2O,Nitrous oxide,TOTAL,2014,609770.0
CHN,China (People's Republic of),HFC,Hydrofluorocarbons,TOTAL,2005,109000.0
CHN,China (People's Republic of),HFC,Hydrofluorocarbons,TOTAL,2010,132503.0
CHN,China (People's Republic of),HFC,Hydrofluorocarbons,TOTAL,2012,154518.0
CHN,China (People's Republic of),HFC,Hydrofluorocarbons,TOTAL,2014,212979.0
CHN,China (People's Republic of),PFC,Perfluorocarbons,TOTAL,2005,6000.0
CHN,China (People's Republic of),PFC,Perfluorocarbons,TOTAL,2010,8720.0
CHN,China (People's Republic of),PFC,Perfluorocarbons,TOTAL,2012,11590.0
CHN,China (People's Republic of),PFC,Perfluorocarbons,TOTAL,2014,15490.0
CHN,China (People's Republic of),SF6,Sulphur hexafluoride,TOTAL,2005,10000.0
CHN,China (People's Republic of),SF6,Sulphur hexafluoride,TOTAL,2010,21510.0
CHN,China (People's Republic of),SF6,Sulphur hexafluoride,TOTAL,2012,23900.0
CHN,China (People's Republic of),SF6,Sulphur hexafluoride,TOTAL,2014,62140.0
COL,Colombia,GHG,Greenhouse gases,TOTAL,1990,101878.75
COL,Colombia,GHG,Greenhouse gases,TOTAL,1991,104424.76
COL,Colombia,GHG,Greenhouse gases,TOTAL,1992,109571.27
COL,Colombia,GHG,Greenhouse gases,TOTAL,1993,111662.29
COL,Colombia,GHG,Greenhouse gases,TOTAL,1994,113044.86
COL,Colombia,GHG,Greenhouse gases,TOTAL,1995,115599.56
COL,Colombia,GHG,Greenhouse gases,TOTAL,1996,117221.56
COL,Colombia,GHG,Greenhouse gases,TOTAL,1997,123168.8
COL,Colombia,GHG,Greenhouse gases,TOTAL,1998,123130.08
COL,Colombia,GHG,Greenhouse gases,TOTAL,1999,117878.85
COL,Colombia,GHG,Greenhouse gases,TOTAL,2000,120643.72
COL,Colombia,GHG,Greenhouse gases,TOTAL,2001,119766.76
COL,Colombia,GHG,Greenhouse gases,TOTAL,2002,120091.27
COL,Colombia,GHG,Greenhouse gases,TOTAL,2003,124665.55
COL,Colombia,GHG,Greenhouse gases,TOTAL,2004,127551.86
COL,Colombia,GHG,Greenhouse gases,TOTAL,2005,132469.34
COL,Colombia,GHG,Greenhouse gases,TOTAL,2006,136731.4
COL,Colombia,GHG,Greenhouse gases,TOTAL,2007,139037.59
COL,Colombia,GHG,Greenhouse gases,TOTAL,2008,140123.04
COL,Colombia,GHG,Greenhouse gases,TOTAL,2009,145672.9
COL,Colombia,GHG,Greenhouse gases,TOTAL,2010,155060.42
COL,Colombia,GHG,Greenhouse gases,TOTAL,2011,154098.61
COL,Colombia,GHG,Greenhouse gases,TOTAL,2012,157725.86
COL,Colombia,GHG,Greenhouse gases,TOTAL,2013,162655.74
COL,Colombia,GHG,Greenhouse gases,TOTAL,2014,165839.29
COL,Colombia,GHG,Greenhouse gases,TOTAL,2015,170637.07
COL,Colombia,GHG,Greenhouse gases,TOTAL,2016,175628.86
COL,Colombia,GHG,Greenhouse gases,TOTAL,2017,171035.5
COL,Colombia,GHG,Greenhouse gases,TOTAL,2018,180727.24
COL,Colombia,CO2,Carbon dioxide,TOTAL,1990,48556.34
COL,Colombia,CO2,Carbon dioxide,TOTAL,1991,50494.43
COL,Colombia,CO2,Carbon dioxide,TOTAL,1992,54388.4
COL,Colombia,CO2,Carbon dioxide,TOTAL,1993,56115.23
COL,Colombia,CO2,Carbon dioxide,TOTAL,1994,56462.06
COL,Colombia,CO2,Carbon dioxide,TOTAL,1995,58915.42
COL,Colombia,CO2,Carbon dioxide,TOTAL,1996,59012.43
COL,Colombia,CO2,Carbon dioxide,TOTAL,1997,63767.48
COL,Colombia,CO2,Carbon dioxide,TOTAL,1998,63604.14
COL,Colombia,CO2,Carbon dioxide,TOTAL,1999,58094.25
COL,Colombia,CO2,Carbon dioxide,TOTAL,2000,60489.91
COL,Colombia,CO2,Carbon dioxide,TOTAL,2001,58033.57
COL,Colombia,CO2,Carbon dioxide,TOTAL,2002,57254.0
COL,Colombia,CO2,Carbon dioxide,TOTAL,2003,59015.23
COL,Colombia,CO2,Carbon dioxide,TOTAL,2004,60496.18
COL,Colombia,CO2,Carbon dioxide,TOTAL,2005,64420.06
COL,Colombia,CO2,Carbon dioxide,TOTAL,2006,67443.3
COL,Colombia,CO2,Carbon dioxide,TOTAL,2007,68009.43
COL,Colombia,CO2,Carbon dioxide,TOTAL,2008,68230.22
COL,Colombia,CO2,Carbon dioxide,TOTAL,2009,72217.23
COL,Colombia,CO2,Carbon dioxide,TOTAL,2010,79067.98
COL,Colombia,CO2,Carbon dioxide,TOTAL,2011,77135.11
COL,Colombia,CO2,Carbon dioxide,TOTAL,2012,81926.24
COL,Colombia,CO2,Carbon dioxide,TOTAL,2013,86145.15
COL,Colombia,CO2,Carbon dioxide,TOTAL,2014,88337.9
COL,Colombia,CO2,Carbon dioxide,TOTAL,2015,91221.21
COL,Colombia,CO2,Carbon dioxide,TOTAL,2016,93056.66
COL,Colombia,CO2,Carbon dioxide,TOTAL,2017,86277.78
COL,Colombia,CO2,Carbon dioxide,TOTAL,2018,90394.27
COL,Colombia,CH4,Methane,TOTAL,1990,44445.49
COL,Colombia,CH4,Methane,TOTAL,1991,44909.08
COL,Colombia,CH4,Methane,TOTAL,1992,46121.32
COL,Colombia,CH4,Methane,TOTAL,1993,46349.14
COL,Colombia,CH4,Methane,TOTAL,1994,47213.79
COL,Colombia,CH4,Methane,TOTAL,1995,47289.8
COL,Colombia,CH4,Methane,TOTAL,1996,48536.64
COL,Colombia,CH4,Methane,TOTAL,1997,49602.53
COL,Colombia,CH4,Methane,TOTAL,1998,49755.84
COL,Colombia,CH4,Methane,TOTAL,1999,49987.31
COL,Colombia,CH4,Methane,TOTAL,2000,50188.39
COL,Colombia,CH4,Methane,TOTAL,2001,51543.71
COL,Colombia,CH4,Methane,TOTAL,2002,52541.45
COL,Colombia,CH4,Methane,TOTAL,2003,54869.78
COL,Colombia,CH4,Methane,TOTAL,2004,55994.05
COL,Colombia,CH4,Methane,TOTAL,2005,56348.49
COL,Colombia,CH4,Methane,TOTAL,2006,57611.51
COL,Colombia,CH4,Methane,TOTAL,2007,59202.49
COL,Colombia,CH4,Methane,TOTAL,2008,60091.84
COL,Colombia,CH4,Methane,TOTAL,2009,60929.78
COL,Colombia,CH4,Methane,TOTAL,2010,63203.39
COL,Colombia,CH4,Methane,TOTAL,2011,63662.95
COL,Colombia,CH4,Methane,TOTAL,2012,62915.43
COL,Colombia,CH4,Methane,TOTAL,2013,62784.46
COL,Colombia,CH4,Methane,TOTAL,2014,64143.56
COL,Colombia,CH4,Methane,TOTAL,2015,64608.54
COL,Colombia,CH4,Methane,TOTAL,2016,66444.16
COL,Colombia,CH4,Methane,TOTAL,2017,69022.52
COL,Colombia,CH4,Methane,TOTAL,2018,73586.22
COL,Colombia,N2O,Nitrous oxide,TOTAL,1990,8835.22
COL,Colombia,N2O,Nitrous oxide,TOTAL,1991,8980.41
COL,Colombia,N2O,Nitrous oxide,TOTAL,1992,9025.41
COL,Colombia,N2O,Nitrous oxide,TOTAL,1993,9159.5
COL,Colombia,N2O,Nitrous oxide,TOTAL,1994,9329.48
COL,Colombia,N2O,Nitrous oxide,TOTAL,1995,9355.1
COL,Colombia,N2O,Nitrous oxide,TOTAL,1996,9634.56
COL,Colombia,N2O,Nitrous oxide,TOTAL,1997,9762.21
COL,Colombia,N2O,Nitrous oxide,TOTAL,1998,9736.36
COL,Colombia,N2O,Nitrous oxide,TOTAL,1999,9767.04
COL,Colombia,N2O,Nitrous oxide,TOTAL,2000,9937.21
COL,Colombia,N2O,Nitrous oxide,TOTAL,2001,10069.42
COL,Colombia,N2O,Nitrous oxide,TOTAL,2002,10124.76
COL,Colombia,N2O,Nitrous oxide,TOTAL,2003,10561.5
COL,Colombia,N2O,Nitrous oxide,TOTAL,2004,10782.11
COL,Colombia,N2O,Nitrous oxide,TOTAL,2005,11319.72
COL,Colombia,N2O,Nitrous oxide,TOTAL,2006,11224.92
COL,Colombia,N2O,Nitrous oxide,TOTAL,2007,11299.09
COL,Colombia,N2O,Nitrous oxide,TOTAL,2008,11123.39
COL,Colombia,N2O,Nitrous oxide,TOTAL,2009,11694.82
COL,Colombia,N2O,Nitrous oxide,TOTAL,2010,11763.31
COL,Colombia,N2O,Nitrous oxide,TOTAL,2011,12164.84
COL,Colombia,N2O,Nitrous oxide,TOTAL,2012,11530.74
COL,Colombia,N2O,Nitrous oxide,TOTAL,2013,12108.95
COL,Colombia,N2O,Nitrous oxide,TOTAL,2014,11394.32
COL,Colombia,N2O,Nitrous oxide,TOTAL,2015,12593.99
COL,Colombia,N2O,Nitrous oxide,TOTAL,2016,13112.88
COL,Colombia,N2O,Nitrous oxide,TOTAL,2017,12716.09
COL,Colombia,N2O,Nitrous oxide,TOTAL,2018,13421.68
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1990,0.0
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1991,0.0
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1992,0.0
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1993,0.0
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1994,0.0
COL,Colombia,HFC,Hydrofluorocarbons,TOTAL,1995,0.0
